ID,Name,City,State/Province,Country
3462,Central South University,Changsha,Hunan,China
3463,Central South University,Changsha,Hunan,China
3464,Central South University,Changsha,Hunan,China
3465,Central South University,Changsha,Hunan,China
3466,Shanghai University,Shanghai,Shanghai,China
3467,Central South University,Changsha,Hunan,China
3468,Central South University,Changsha,Hunan,China
3469,Central South University,Changsha,Hunan,China
3470,Central South University,Changsha,Hunan,China
3471,Central South University,Changsha,Hunan,China
3472,Central South University,Changsha,Hunan,China
3473,Central South University,Changsha,Hunan,China
3474,Sichuan Agricultural University,Yaan,Sichuan,China
3475,Capital University of Economics and Business,Beijing,Beijing,China
3476,Shanghai Jiading No.1 High School,Shanghai,Shanghai,China
3477,Central South University,Changsha,Hunan,China
3478,Central South University,Changsha,Hunan,China
3479,Shanghai University,Shanghai,Shanghai,China
3480,Central South University,Changsha,Hunan,China
3481,Shanghai Jiading No.1 High School,Shanghai,Shanghai,China
3482,Central South University,Changsha,Hunan,China
3483,Sichuan Agricultural University,Yaan,Sichuan,China
3484,Central South University,Changsha,Hunan,China
3485,Central South University,Changsha,Hunan,China
3486,Central South University,Changsha,Hunan,China
3487,Shanghai University,Shanghai,Shanghai,China
3488,Central South University,Changsha,Hunan,China
3489,Central South University,Changsha,Hunan,China
3490,Central South University,Changsha,Hunan,China
3491,Shanghai Univercity,Shanghai,Shanghai,China
3492,Central South University,Changsha,Hunan,China
3493,Shanghai University,Shanghai,,China
3494,Shanghai University,Shanghai,Shanghai,China
3495,Shanghai University,Shanghai,,China
3496,Shanghai University,Shanghai,Shanghai,China
3497,Shanghai University,Shanghai,,China
3498,Shanghai University,Shanghai,Shanghai,China
3499,Shanghai University,Shanghai,Shanghai,China
3500,Shanghai University,Shanghai,Shanghai,China
3501,Central South University,Changsha,Hunan,China
3502,Central South University,Changsha,Hunan,China
3503,TIANJIN UNIVERSITY,Tianjin,,China
3504,Central South University,Changsha,Hunan,China
3505,Shanghai University,Shanghai,Shanghai,China
3506,Central South University,Changsha,Hunan,China
3507,Central South University,Changsha,Hunan,China
3508,Wuhan University,Wuhan,Hubei,China
3509,Capital University of Economics and Business,Beijing,Beijing,China
3510,Henan Normal University,Xinxiang,Henan,China
3511,Hohai University,Changzhou,Jiangsu,China
3512,Shanghai University,Shanghai,,China
3513,Southwestern University of Finance and Economics,Chengdu,Sichuan,China
3514,Capital University of Economics and Business,Beijing,Beijing,China
3515,Capital University of Economics and Business,Beijing,Beijing,China
3516,Shanghai Lixin University of Commerce,Shanghai,,China
3517,East China University of Science and Technology,ShangHai,ShangHai,China
3518,Shanghai University,Shanghai,Shanghai,China
3519,Shanghai University,Shanghai,Shanghai,China
3520,Shanghai University,Shanghai,baoshan,China
3521,Henan Normal University,Xinxiang,HeNan,China
3522,Shanghai University,Shanghai,,China
3523,Wuhan Polytechnic University,Wuhan,Hubei,China
3524,Tsinghua University,Beijing,Beijing,China
3525,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
3526,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
3527,Beijing Normal University,BEIJING,,China
3528,Beijing Institute of Technology,Beijing,Beijing,China
3529,Southwestern University of Finance and Economics,Chengdu,Sichuan,China
3530,Beijing Jiaotong University,Beijing,,China
3531,BeiJing University Of Post And Telecommunication,Beijing,,China
3532,Southwestern University of Finance and Economics,Chengdu,Sichuan,China
3533,Henan Normal University,Xinxiang,Henan Province,China
3534,Shanghai Jiaotong University,Shanghai,Shanghai,China
3535,Nanjing University,Nanjing,,China
3536,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
3537,Jilin University,Changchun,Jilin,China
3538,Southwest University of Science and Technology,Mianyang,Sichuan,China
3539,Jilin University,Changchun,Jilin,China
3540,Shanghai University,Shanghai,Shanghai,China
3541,Southwest University of Science and Technology,Mianyang,Sichuan,China
3542,Jilin University,Changchun,Jilin,China
3543,Southwest University of Science and Technology,Mianyang,Sichuan,China
3544,Jilin University,Changchun,Jilin,China
3545,NORTH CHINA ELECTRIC POWER UNIVERSITY,BEIJING,,China
3546,Southwest University of Science and Technology,Mianyang,Sichuan,China
3547,Jilin University,Changchun,Jilin,China
3548,Jilin University,Changchun,Jilin,China
3549,Southwest University of Science and Technology,Mianyang,Sichuan,China
3550,Jilin University,Changchun,Jilin,China
3551,University of International Business and Economics,Beijing,Beijing,China
3552,Southwest University of Science and Technology,Mianyang,Sichuan,China
3553,Southwest University of Science and Technology,Mianyang,Sichuan,China
3554,Jilin University,Changchun,Jilin,China
3555,Jilin University,Changchun,Jilin,China
3556,Southwest University of Science and Technology,Mianyang,Sichuan,China
3557,Jilin University,Changchun,Jilin,China
3558,Southwest University of Science and Technology,Mianyang,Sichuan,China
3559,Xi'an University of Architecture and Technology,Xi'an,Shaanxi,China
3560,Southwest University of Science and Technology,Mianyang,Sichuan,China
3561,Southwest University of Science and Technology,Mianyang,Sichuan,China
3562,Southwest University of Science and Technology,Mianyang,Sichuan,China
3563,Chengdu University of Technology,Chengdu,Sichuan,China
3564,Jilin University.,Changchun,Jilin,China
3565,Jilin University.,Changchun,Jilin,China
3566,Shanghai Jiao Tong University,shanghai,shanghai,China
3567,Jilin University,Changchun,Jilin,China
3568,Xi'an University of Architecture and Technology,Xi'an,Shaanxi,China
3569,Jilin University,Changchun,Jilin,China
3570,Nanjing University,Nanjing,,China
3571,Jilin University,Changchun,Jilin,China
3572,Jilin University,Changchun,Jilin,China
3573,Peking University,Beijing,Beijing,China
3574,Jilin University,Changchun,Jilin,China
3575,Jilin University,Changchun,Jilin,China
3576,Beijing Institute of Technology,Beijing,,China
3577,Jilin University,Changchun,Jilin,China
3578,Jilin University,Changchun,Jilin,China
3579,Nankai University,TianJin,,China
3580,Central University of Finance and Ecomomics,Beijing,,China
3581,Beijing Institute of Technology,Beijing,Beijing,China
3582,Beijing Institute of Technology,Beijing,Beijing,China
3583,Sichuan University,Wuxi,,China
3584,University of Science and Technology of China,Hefei,Anhui,China
3585,Shanghai University,Shanghai,Shanghai,China
3586,Shanghai University,Shanghai,Shanghai,China
3587,Xi'an University of Architecture and Technology,Xi'an,Shaanxi,China
3588,shanghai,shanghai,shanghai,China
3589,Shanghai University,Shanghai,,China
3590,Shanghai University,Shanghai,,China
3591,Shanghai University,Shanghai,Shanghai,China
3592,Shanghai University,Shanghai,,China
3593,"China University of Petroleum, Beijing",Beijing,,China
3594,Peking University,Beijing,,China
3595,Shanghai University,Shanghai,Shanghai,China
3596,Peking University,Beijing,,China
3597,University of International Business and Economics,Beijing,Beijing,China
3598,Tsinghua University,Beijing,Beijing,China
3599,Beijing Normal University,Beijing,Beijing,China
3600,Huazhong University of science and technology,Wuhan,Hubei,China
3601,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3602,Southwest Jiaotong University,Chengdu,Sichuan,China
3603,Beijing Normal University,Beijing,,China
3604,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3605,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3606,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3607,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3608,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3609,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3610,USMA,West Point,NY,USA
3611,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3612,USMA,West Point,NY,USA
3613,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3614,USMA,West Point,NY,USA
3615,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3616,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3617,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3618,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3619,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3620,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3621,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3622,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3623,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3624,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3625,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3626,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3627,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3628,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3629,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3630,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3631,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3632,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3633,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3634,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3635,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3636,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3637,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3638,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3639,Xi'an Jiaotong University,Xi'an,Shaanxi,China
3640,Nanjing University,Nanjing,Jiangsu,China
3641,Nantong University,Nantong,Jiangsu,China
3642,HARBIN ENGINEERING UNIVERSITY,HARBIN,HEILONGJIANG,China
3643,HARBIN ENGINEERING UNIVERSITY,HARBIN,HEILONGJIANG,China
3644,Chong Qing University,Shapingba,ChongQing,China
3645,East China University of Science and Technology,Shanghai,Shanghai,China
3646,Beijing Normal University,Beijing,,China
3647,Neijiang Normal University,Neijiang,Sichuan,China
3648,HARBIN ENGINEERING UNIVERSITY,HARBIN,HEILONGJIANG,China
3649,China University of Petrolem(Beijing),Beijing,Beijing,China
3650,HARBIN ENGINEERING UNIVERSITY,HARBIN,HEILONGJIANG,China
3651,Shanghai University of Finance and Economics,Shanghai,Shanghai,China
3652,Neijiang Normal University,Neijiang,Sichuan,China
3653,HARBIN ENGINEERING UNIVERSITY,HARBIN,HEILONGJIANG,China
3654,Beijing Institute of Technology,Beijing,Bejing,China
3655,Southwestern University of Finance and Economics,Chengdu,,China
3656,HARBIN ENGINEERING UNIVERSITY,HARBIN,HEILONGJIANG,China
3657,Liaoning Technical University,Huludao,Liaoning,China
3658,Dongbei university of Finance and Economics,Dalian,Liaoning,China
3659,Xiamen University,Xiamen,,China
3660,Neijiang Normal University,Neijiang,Sichuan,China
3661,Neijiang Normal University,Neijiang,Sichuan,China
3662,Zhejiang Normal University,Jinhua,Zhejiang,China
3663,Nanjing University,Nanjing,Jiangsu,China
3664,Central South University,Changsha,Hunan,China
3665,Central South University,Changsha,Hunan,China
3666,Central South University,Changsha,Hunan,China
3667,Central South University,Changsha,Hunan,China
3668,Central South University,Changsha,Hunan,China
3669,Central South University,Changsha,Hunan,China
3670,Civil Aviation University of China,Tianjin,Tianjin,China
3671,Central South University,Changsha,Hunan,China
3672,Central South University,Changsha,Hunan,China
3673,Neijiang Normal University,Neijiang,Sichuan,China
3674,Central South University,Changsha,Hunan,China
3675,Central South University,Changsha,Hunan,China
3676,Anhui University of Finance and Economics,Bengbu,Anhui,China
3677,Central South University,Changsha,Hunan,China
3678,Zhejiang Normal University,Jinhua,Zhejiang,China
3679,Central South University,Changsha,Hunan,China
3680,Central South University,Changsha,Hunan,China
3681,Central South University,Changsha,Hunan,China
3682,Central South University,Changsha,Hunan,China
3683,Central South University,Changsha,Hunan,China
3684,Central South University,Changsha,Hunan,China
3685,Central South University,Changsha,Hunan,China
3686,Central South University,Changsha,Hunan,China
3687,Neijiang Normal University,Neijiang,Sichuan,China
3688,Central South University,Changsha,Hunan,China
3689,Southwest Jiaotong University,Chengdu,Sichuan,China
3690,Nanjing University of Posts and Telecommunications,Nanjing,Jiangsu,China
3691,Shenzhen Polytechnic,Shenzhen,GuangDong,China
3692,HARBIN ENGINEERING UNIVERSITY,HARBIN,HEILONGJIANG,China
3693,Neijiang Normal University,Neijiang,Sichuan,China
3694,Xi'an Jiaotong-Liverpool University,Suzhou,Jiangsu,China
3695,Central South University,Changsha,Hunan,China
3696,Shenzhen Polytechnic,Shenzhen,GuangDong,China
3697,Central South University,Changsha,Hunan,China
3698,Central South University,Changsha,Hunan,China
3699,Central South University,Changsha,Hunan,China
3700,Central South University,Changsha,Hunan,China
3701,Neijiang Normal University,Neijiang,Sichuan,China
3702,Xi'an Jiaotong-Liverpool University,Suzhou,Jiangsu,China
3703,Central South University,Changsha,Hunan,China
3704,Central South University,Changsha,Hunan,China
3705,Shenzhen Polytechnic,Shenzhen,GuangDong,China
3706,Central South University,Changsha,Hunan,China
3707,Central South University,Changsha,Hunan,China
3708,Central South University,Changsha,Hunan,China
3709,Xi'an Jiaotong-Liverpool University,Suzhou,Jiangsu,China
3710,Central South University,Changsha,Hunan,China
3711,Central South University,Changsha,Hunan,China
3712,Shenzhen Polytechnic,Shenzhen,GuangDong,China
3713,Central South University,Changsha,Hunan,China
3714,Neijiang Normal University,Neijiang,Sichuan,China
3715,Xi'an Jiaotong-Liverpool University,Suzhou,Jiangsu,China
3716,Qilu University Of Technology,Jinan,Shandong,China
3717,Beijing Institute of Technology,Beijing,Beijing,China
3718,Xi'an Jiaotong-Liverpool University,Suzhou,Jiangsu,China
3719,Beijing Forestry University,Beijing,Beijing,China
3720,Central South University,Changsha,Hunan,China
3721,Neijiang Normal University,Neijiang,Sichuan,China
3722,Central South University,Changsha,Hunan,China
3723,Xiangtan University,Xiangtan,Hunan,China
3724,Shenzhen Polytechnic,Shenzhen,GuangDong,China
3725,Beijing Normal University,Beijing,,China
3726,Central South University,Changsha,Hunan,China
3727,Central South University,Changsha,Hunan,China
